,Ino,Epimetheus,Palace,People,Admetus,Greeks,Phaethon,Zeus,Men,Pegasus,Goddess,Crete,Wife,Perseus,King,Hand,Love,Greece,Thisbe,God,Beauty,Minos,Queen,Athamas,Medea,Aphrodite,Aegeus,Man,Athene,Persephone,Apollo,Eurystheus,Olympus,Athens,Son,Atalanta,Bellerophon,Theseus,Athenians,Nothing,Sea,Myths,Demeter,Daedalus,Danae,Adonis,Day,Meleager,City,Hermes,Time,Place,Pelias,Head,River,Prometheus,Father,North,Niobe,Sun,Aeetes,Heracles,Cerberus,Tmolus,Cheiron,Hera,Year,Augeas,Mother,Jason,Poseidon,Aethra,Gods,Heroes,Hades,Acrisios,Minotaur,Polydectes,Land,Ocean,Midas,Pillars,Wine,Way,Hyacinthus,Hydra,Earth,Daphne,Africa,Wind,Proitos,Dionysus,Leto,Argo,Tribute,Hero,Greek,Psyche,Spring,Arachne
Father,0.0,0.26037605225685856,0.3668804900972117,0.35268056719613394,0.42097408267869135,0.43415268024675885,0.45738549096934394,0.41020720103109554,0.3560022825987946,0.0,0.40155333096531215,0.39321317720552756,0.36372057760380283,0.2901149010227075,0.3320172409028873,0.31440486345590984,0.7056670348919564,0.36442897452797957,0.0,0.5869844898496551,0.2943125125600349,0.3703747148341599,0.5245661865676893,0.0,0.38567915804700464,0.21874115295683633,0.41503810611961617,0.3040043554551209,0.3408857714770835,0.4831986720669698,0.3787502148223645,0.3861307698802448,0.3750068122427698,0.42992531977529563,0.3146442508597705,0.3209728148305596,0.25432561408259674,0.3403314056389612,0.3433845505819201,0.3083121343099494,0.3276510538956205,0.31486543741124834,0.26637412944202704,0.24063023967942518,0.2168547249607721,0.232101692691625,0.379972925793861,0.17166012877180106,0.32998536680538076,0.6193687282203277,0.3179190591218104,0.33482329093901997,0.4948058323139644,0.5150354551448093,0.400582211775602,0.31640625491940527,1.0,0.8633281031143275,0.4298469926855116,0.4419334924002369,0.17209656516558966,0.27977386763257606,0.6523868722425846,0.2573932990704569,0.40837171372468567,0.4352160782301131,0.6697929890703879,0.4190484038039041,0.38250624821223683,0.29040949725838433,0.31490794000144634,0.38388869258456204,0.4084599709771484,0.39307707557700566,0.3509262861116928,0.2604921111785122,0.0,0.42131176945469767,0.31609553796035084,0.8386540140575905,0.36486369362037413,0.6233309822928539,0.8687098150515179,0.6872688005521317,0.23321009334776374,0.8696239101140758,0.4769516462931358,0.30297705933486535,0.0,0.5792677258857217,0.2419147074274088,0.0,0.2875336212092503,0.23776844444323095,0.0,0.3023306180884874,0.3460361798374861,0.33037172475383847,0.2445647758618912,0.2490043465477709
North,0.0,0.2745811091066699,0.7848348782854939,0.3983485586620686,0.4036143140865969,0.40511150120369066,0.3857378599745717,0.34014119942622856,0.2740450853317544,0.0,0.6894540827546006,0.3557794338159307,0.4037371773067894,0.23156640929107225,0.3928033302144414,0.3110000360054636,0.2920960538486878,0.3897116334566817,0.19604019282142848,0.43296264026870745,0.7723107178067503,0.20125073412642022,0.473097985594764,0.2662159040394598,0.2836235478071637,0.3682957065587487,0.4351550305129294,0.35021094603432784,0.2388261013282853,0.28089184181888655,0.2578621216234973,0.33513760789962177,0.4083735800434185,0.4446858236188024,0.4257606475161322,0.23751522885773171,0.28664367873143987,0.31070749365141237,0.5797276636861708,0.38434892997437353,0.3973735226947373,0.23404853047719396,0.7321040058426556,0.32874900404293983,0.2599383511425837,0.20869561166467623,0.5058929827839925,0.45715165342795083,0.4240462717164396,0.2684331594152931,0.359454806457409,0.4309379806191161,0.4304117468217132,0.2239346111540963,0.453502155169792,0.32496258964358815,0.8704962840481384,1.0,0.196835691535366,0.3267218045710296,0.1856989689119489,0.3062733056422303,0.31042177869475907,0.2738563048354386,0.42978099935520064,0.46076555943277697,0.44726367499588565,0.23585864203871193,0.8729856790281183,0.24859587104256956,0.24689255158925508,0.3401874661037515,0.363281599401645,0.517384665530904,0.43708369858388973,0.6145407631030063,0.25560399823267516,0.2015377313719855,0.3336307465223841,0.41555763325068373,0.25767271254152363,0.2690039347146441,0.32799623871167666,0.42654885422441446,0.2511301422003562,0.28214914826513615,0.13548755353720232,0.33362873608779187,0.0,0.6081078295222828,0.334995255281129,0.3214780570336699,0.20784694729136308,0.31111886258041205,0.0,0.42870507029499705,0.37034204926012954,0.2990900993584644,0.3916064320414678,0.25942687434616496
Niobe,0.1945096185427335,0.3294498211865136,0.3529403514744276,0.2578086235821444,0.32059416514033073,0.40514065228110907,0.2996847608132637,0.3191799229646297,0.31408225687627195,0.256599650939342,0.4166623706950746,0.32827048899032524,0.28177105462648655,0.2512874687804374,0.27613702272470814,0.32341328845804573,0.3454153196423933,0.26850222072937807,0.23780338791291064,0.34779241784450365,0.2421426889300627,0.25659677941421016,0.36063646402737043,0.28071361026227604,0.24552751094548372,0.33851179002765514,0.25619235425466935,0.3144369035502499,0.3886161304784316,0.4098016784395217,0.16823333827507153,0.2393830419948346,0.246765053566844,0.3076731360015794,0.3336991519974513,0.3545986530504773,0.18734869654485195,0.25394135897150594,0.26474657269609386,0.299314345678101,0.31300905330718803,0.23387376588587894,0.2786391968690387,0.28378035686299724,0.31181966541394324,0.23916751733681105,0.3473456378222805,0.36641579901738236,0.3417928231882169,0.4102208953241755,0.2759154469831603,0.3302051781438247,0.22623886585659828,0.4673895977342327,0.31284212089952623,0.3370498608966373,0.38453642621109496,0.32978551141925544,1.0,0.44347502213452356,0.2081284163693482,0.2079320889239367,0.3201217475090647,0.33282832222497494,0.23197986354725816,0.30893963160066135,0.3360542920654354,0.32899101641651096,0.2782695907987941,0.15506070105313038,0.3003095658229325,0.40300796087161256,0.21041690449493045,0.2623292921812369,0.3293933165854503,0.26570441358184294,0.22868306389796939,0.28445355711217746,0.31806895106965305,0.3275259907431882,0.2510242843733714,0.33664930332678134,0.323062240159517,0.34322769693070093,0.20127710927730433,0.3398540874688031,0.24523218965089985,0.2402772073586906,0.3767742907003135,0.3207469550116432,0.41812374204988745,0.33275854967051516,0.33047855116025004,0.30832260313685517,0.3225469492323383,0.20050923579712873,0.22981310037200936,0.24201221752550695,0.2504798637333915,0.3291017198515381
Sun,0.228947489634653,0.3262657328825844,0.2813027470751806,0.299737447712376,0.33099899118238163,0.18832305664191848,0.5293408612966567,0.7131042602263552,0.3328528008000366,0.27034599633352857,0.3495295033178993,0.27766221354159437,0.2403921909397851,0.2680588230820348,0.24059975229554356,0.2453617745440777,0.2970682289403456,0.2584202132407696,0.33708166776114235,0.3594102784665846,0.2505434827031788,0.16967739776789997,0.2636472722800814,0.302853549586508,0.3041191944218631,0.361475190580734,0.2805518969355552,0.27269266478511245,0.2984792683834437,0.3747863736746659,0.3855705326887236,0.32236663138506577,0.4878892548675929,0.2870037151186188,0.26498421265222427,0.19720603850595217,0.2587500749453701,0.22011142442480652,0.2886522567379831,0.2598508750347668,0.27300012993537465,0.2671042466786669,0.4502917567600805,0.3038183563015178,0.32231846292245697,0.3029986338607963,0.30847481587404463,0.295069575814313,0.27501674370402546,0.3331788651760769,0.2525980572719696,0.24293543116698765,0.3035278537235283,0.44079495000874774,0.270546844630176,0.3483761143168839,0.40776229626060934,0.26612701558285257,0.3788011885813952,1.0,0.24903015019156327,0.26838636265555266,0.27821661117254165,0.27128253928133295,0.26799118540691885,0.354327476782663,0.35633693765562235,0.2604363544393149,0.43167727341219825,0.18538309138575904,0.374344256870999,0.3268858499956396,0.4977774581011042,0.28283815081916314,0.28545902823362973,0.3139230942805322,0.28196886480185596,0.29708245762205193,0.28881103413532416,0.25547932010027824,0.2768666406046316,0.25982592358083284,0.2627877487353854,0.25601326679489633,0.21149878255902615,0.27498154940151515,0.4051897383028187,0.2886498396898685,0.36590440519114104,0.27063657712033057,0.25413890085572866,0.26283419374290545,0.29300325015870704,0.3406890818596035,0.27888061928845925,0.24891114799969496,0.26071506445792364,0.30996524364141015,0.2665254437805376,0.27994628890768225
Aeetes,0.14374308381975623,0.2804815009348554,0.33922261208268645,0.2575749787537866,0.2508847928094045,0.2947409281797609,0.1866511054974341,0.23693565673069156,0.28785389859812166,0.1613964112154674,0.20434523758481177,0.21297592394165604,0.2567443817886614,0.38356918120527145,0.23822110708605795,0.33993984099975005,0.20863740897528552,0.2695525669446643,0.1965208502401109,0.20046668638012216,0.29041786064737973,0.16404723525539502,0.18296314462122892,0.16608657525139403,0.22725097342192144,0.14340630059259896,0.3355488518027499,0.2363920082137135,0.28539521418325936,0.1832346919288399,0.1688407984667005,0.22513674450817633,0.19660037037517641,0.2174922333069198,0.2353192299644734,0.22362228939791653,0.2868066832184857,0.14909848541417434,0.20299960227626845,0.2365009253129078,0.3611174247868919,0.37226056177152084,0.20850551202887432,0.1501874204560135,0.2608161015984857,0.2735820622820354,0.20378537545139153,0.2422243000434084,0.36813731410887696,0.18170428220213783,0.22061341847908214,0.3188468463743017,0.32009577721327437,0.26929160975442007,0.25490078765381524,0.27528796274739603,0.4006425412293466,0.2656350421598487,0.14441684084099915,0.2901406598311823,1.0,0.16793924745404348,0.19812641077691542,0.24702241712726303,0.28563061116616606,0.2790009633986432,0.25613753607155876,0.23802869075893157,0.2569589263837361,0.4191912230713219,0.2112847935084283,0.2887052703712137,0.16944792872505982,0.37003168585022145,0.31743831557911556,0.26250406036185675,0.24349143186958014,0.16552963872196746,0.24402444989941782,0.267134038511192,0.1685395344317553,0.25880879324475453,0.19115163063080015,0.2357764072557568,0.169470791733099,0.2651142714710113,0.22386287806430452,0.17188696189955568,0.40984485536408094,0.24822872162473783,0.3122613801182066,0.344695418669277,0.2926407006652217,0.33093049777764416,0.2183606344560532,0.24584148028878516,0.2697370293272655,0.19843435291092418,0.2878113726672629,0.18942766542890666
Heracles,0.0,0.11178956890616278,0.5046922347289128,0.22376893838174278,0.19887787761755735,0.24896714952716273,0.2767051439016112,0.14509436983121193,0.12049611312385033,0.0,0.2446909705296433,0.14189254763454662,0.46102415297113986,0.1581631404016986,0.27879060556332064,0.4562798319687208,0.5681665037833774,0.4895939977282412,0.0,0.4857739063996175,0.1610908953790987,0.1134356337918933,0.5594490919041638,0.0,0.2036828848443928,0.2572466624109984,0.4135005126371635,0.37132305798744064,0.1804308210991632,0.19126516971116805,0.16562994300473105,0.13400870243496527,0.45607091633758307,0.27277133441477835,0.44378989147878034,0.1473725603304261,0.18877073107581815,0.10369923475946059,0.24480988381473107,0.47176710043376713,0.48158310898789414,0.10731874012245061,0.16750471567646302,0.2021079946497028,0.14805834319793895,0.13521477952686917,0.41781917782191863,0.554685393313489,0.5039535521317662,0.17267971643955582,0.24002079131623422,0.47301443722592845,0.30387660168272435,0.3058031687941995,0.5011090123200281,0.21759789715681685,0.6008255896443304,0.1883824969414517,0.28047043435337016,0.2611864991529761,0.17417820676784215,1.0,0.16098553754122039,0.14074222584301516,0.5322931971494659,0.25281375673650897,0.5618923440098709,0.122076003288934,0.2346726922955606,0.2100935495203428,0.30015270540808175,0.3133857832805028,0.2817889159116307,0.16763657410187416,0.17769800324121157,0.15601505429195936,0.19286575239112755,0.14474931544637604,0.46690507650507657,0.20421113314744824,0.1709619998360176,0.12495227575045767,0.17220093845123613,0.4821684514672807,0.15990117810036983,0.13669340402151675,0.14445962012618427,0.28310689896806807,0.0,0.26447006635451337,0.13493919939210222,0.0,0.34609434887123575,0.24357546711237574,0.0,0.35447279532980636,0.48777470989598415,0.20193490654117022,0.1611281883348068,0.21920919991844734
Cerberus,0.0,0.2623641726953496,0.3436993018469834,0.316225268975142,0.3854955627228884,0.4042840809825994,0.3818560180485511,0.4273196091711933,0.359813108901939,0.0,0.336263600653938,0.40217079410531026,0.34809959664668744,0.3557302036261809,0.32899007937307273,0.35866562039130245,0.3434016700164024,0.37304070117743704,0.0,0.35926169194805013,0.7771239565281524,0.1887180255056142,0.3967034575637648,0.0,0.34772292313723285,0.3854968011513814,0.4401598919103079,0.3683099917641167,0.26272683031913635,0.38423189087662774,0.35328728478016047,0.5007958567147242,0.37926748913520203,0.3547272894715956,0.3493854970823372,0.32483156041525524,0.3580690190391352,0.34860238742129723,0.28992652518647644,0.36203602661697365,0.3642909915131394,0.27853113099680404,0.2991870235235838,0.27322491146267214,0.2693405297925245,0.28391486730658716,0.4144575110957431,0.3399820508055069,0.3370313867235199,0.3007985357361112,0.3642415761219402,0.3670552442017761,0.4860040062637186,0.24081750467456126,0.3602569297066785,0.29641161848369246,0.39082826789843056,0.36022401608533994,0.21426704468728705,0.27721567007859144,0.20207894732255152,0.442311136956019,1.0,0.27308349865228776,0.33992770906308567,0.40585083713068687,0.3620106025830419,0.2823151370462325,0.3947457665334658,0.3022537817337238,0.27212051963871686,0.2766436230559323,0.3487689542765904,0.33240409331635284,0.5269399249876983,0.3063809265888405,0.24361973425051967,0.22205249719348522,0.38863917462510367,0.408038041756116,0.255490658621584,0.2684521003726433,0.32913437166850756,0.3412990950688918,0.24223522752712584,0.2959715319744673,0.19381098355822338,0.28849918306258887,0.0,0.6811462212256988,0.2120575659655589,0.0,0.17657465863868418,0.19559402868396553,0.0,0.3646015366289843,0.3668865293339185,0.3741012373926471,0.2621179881033494,0.2467003268294361
Tmolus,0.21383857100460155,0.23415302078026065,0.2696324469671719,0.21624015567528032,0.3412075243744598,0.2765006997260537,0.2801004899507651,0.40151380796858394,0.31200956711014033,0.2437647743195868,0.3255049563739023,0.17403168157419477,0.2761672580433912,0.2184126603450589,0.37222533411239006,0.252282357703602,0.3282871470270864,0.2703200389957784,0.3366499021934585,0.3989406003272845,0.32865606869314484,0.177871056487694,0.3195526612458173,0.2927387814211064,0.28775558099396903,0.3067881774227343,0.2820276602965557,0.2830914387412636,0.27773786828196423,0.31872217753258464,0.44353106460496916,0.3560989052381813,0.42475375771130336,0.1499016756879232,0.5306057124391199,0.21020672505889876,0.15513380409058627,0.2888926582720603,0.1576138416563899,0.301712100380688,0.2712868065264752,0.3606971836484901,0.27511651383553526,0.25125650705013164,0.2929094567910255,0.19767706963099727,0.42993907793383473,0.2699992880951892,0.276874930596638,0.2585460592188196,0.3146504276549305,0.17221133158810925,0.41889715395203314,0.23643490019157487,0.41723173569528815,0.2709047070638652,0.31064798566750973,0.3034044307130345,0.22823574981118852,0.30195297427598633,0.19892038105955262,0.34107079061911333,0.29857352250378455,1.0,0.3736381398181176,0.3500840492624593,0.36250430454562405,0.35033066015459,0.2531217041474524,0.15588968862753197,0.3770321933760246,0.31628523510333006,0.35547323597003855,0.27746129282153753,0.3455306891849805,0.35074887933002835,0.14274461049580078,0.15232234923283355,0.3745264285799299,0.237937536721286,0.22074349177486755,0.30722767736015644,0.3135693209224725,0.4139336694632483,0.33167448976910896,0.29707125343167856,0.3560551211263797,0.4041718179908057,0.21009984526692005,0.3682163076102908,0.21901754553213235,0.2282077990510269,0.3276944741475096,0.3515879214783982,0.2922734346645656,0.2728045708363168,0.16831743517338157,0.2901606634913386,0.3389947831339098,0.24395660367509509
Cheiron,0.0,0.2013155000040319,0.23119440254060256,0.22422653709940366,0.29372765871108936,0.3529990699148908,0.23209850436815968,0.3424716463532092,0.2875233254846337,0.0,0.7468028792602684,0.33275122877583163,0.25462293319803897,0.2571555843781826,0.2931478367517354,0.33707002150604504,0.2903148920353498,0.30292418542087945,0.0,0.4460921449211198,0.21326717485804567,0.18357918015671923,0.2839607139608896,0.0,0.3225967548658885,0.18828038075512316,0.28679247975946115,0.2855255069642552,0.2567488483744355,0.31848053758773115,0.3396862449470858,0.3897089609379758,0.5790027269700946,0.24435963413516065,0.2774606686935442,0.2454408441045267,0.22333116920567161,0.38836521319618245,0.20731785128286803,0.2765949366112898,0.47939148829867095,0.22918934194884796,0.23334011689925147,0.17587810202718226,0.15324399861132496,0.22375508899866245,0.3084946519697553,0.2626518042954845,0.5121396689755527,0.29681825471879053,0.2639269654521179,0.27744228409395016,0.34646005649658396,0.32222716252987876,0.2862576895762732,0.20015401578760855,0.2530559201010215,0.3060676636693518,0.16393307448555383,0.20260681152936835,0.18452630379651003,0.37092863656282216,0.30474362506574865,0.2819055105501619,1.0,0.2952595335616934,0.4872390388387251,0.23085259677062764,0.3694650783621263,0.3707710541258695,0.19593184931954127,0.19863003593317888,0.3603838659821718,0.22855339332272376,0.33624246876401515,0.2162169539293999,0.0,0.2401253247522978,0.35025238511172146,0.34379359849025803,0.2080062118486656,0.2518321884133843,0.29363606196987174,0.4235581977535674,0.18653854646459636,0.24612233817799692,0.17759248579234171,0.19058818876311112,0.0,0.2998786825134941,0.2155269626619266,0.0,0.0,0.17718912486896196,0.0,0.2746093597754073,0.29904637949903984,0.3186962208456572,0.17864563017961918,0.19095549020084893
Hera,0.0,0.22338808976551883,0.31977229071231444,0.2948692490252793,0.43090775756552246,0.4148529012972886,0.40917967207167866,0.40195194058656175,0.3807567261498949,0.0,0.30039452753753226,0.3944289057939232,0.3813137951482254,0.29491460241563444,0.42302570281819446,0.38724943253768834,0.3127641453537341,0.4340169190198413,0.0,0.413131373490444,0.29924993342056644,0.16615165305902213,0.4193901526211571,0.0,0.3400444702362523,0.3284504162832324,0.5592049093601319,0.4647367748580991,0.2734639801588903,0.30326536514491903,0.3258405746692208,0.5624883393220277,0.4609066918966811,0.32750265503100745,0.4112805517649151,0.32263770030444566,0.24668557463735794,0.3495701637067908,0.28032354787998615,0.41676993004622875,0.42812846714496805,0.2562336806507391,0.3366813333071276,0.15869221026949054,0.27199545041558226,0.21440530466750155,0.39731556991839345,0.38500593810824246,0.39682366599065216,0.2974543045038243,0.4431405493521547,0.4420604584191743,0.41315923735857907,0.28619882275355474,0.4035502975015226,0.30405411948285094,0.36937327061602887,0.3445691261976603,0.2337506717467227,0.27709323481539017,0.22263355370534707,0.5350473744259571,0.37040835503010544,0.30745277362078494,0.40643475423526654,1.0,0.4203501308101152,0.26543778893768477,0.3714636156294025,0.3144049666701883,0.25670542627968335,0.30891069372939917,0.35870610462739716,0.29283365782539145,0.5114586949503107,0.2876041263735975,0.0,0.2096994936372591,0.4394787717289298,0.3852345756245969,0.26799841861087204,0.25125246952687286,0.313383270899426,0.39307430515221403,0.25260611660404864,0.28547997323453517,0.16794497759989419,0.27125916789827154,0.0,0.27008234213696136,0.280137416864863,0.0,0.0,0.2787138656578219,0.0,0.4187520752835777,0.4072410486113671,0.42456795632499394,0.22601573312209294,0.2655947823980083
Year,0.0,0.19236105795945238,0.7912798919891666,0.7323166513917008,0.3006788042898149,0.38506356267996933,0.30356170860993886,0.3997866241963822,0.3160519015470754,0.0,0.7604719302390162,0.32957622134962405,0.3917888166116711,0.34862492196180606,0.26994326368790206,0.2895043766801778,0.2787239390937263,0.3888187135658807,0.0,0.608097385352037,0.7732240299229844,0.1723099151791828,0.45491871567668063,0.0,0.31665886439486973,0.3900660226440639,0.5696819837494735,0.30729319339380445,0.24432953281832948,0.32043203656878355,0.3248272611003144,0.33489153948969164,0.3065820850059195,0.4507073133579085,0.49599758716833464,0.31405665104599206,0.27194055748418455,0.366364345060675,0.6550740381920435,0.2744232750098523,0.40837133517281404,0.23837669710814313,0.25243919332605397,0.2531223311176464,0.32167578622728493,0.2315367214968185,0.4779287307147386,0.6911851488437499,0.405270985909474,0.3005354012055727,0.2770968873605291,0.4138258806362508,0.4414553869269413,0.2609176354859386,0.4391930006864425,0.24251883806752286,0.27792412084455703,0.32549664843308074,0.17936665989610562,0.2236087978389358,0.19800181316109386,0.3644451807533818,0.3159484586227014,0.1970574661636017,0.41241589428897313,0.33039856542265955,1.0,0.23778256441488727,0.27828108758387327,0.26180949131843195,0.2559433902785845,0.21582768958014306,0.2633178835701318,0.5326424576285322,0.4290319507876984,0.392750971200685,0.22736495010380264,0.24331020724176616,0.29233708010099746,0.37494398500767656,0.22678461874666062,0.24669262078072057,0.2960541717769865,0.7721241592993989,0.24702264171407087,0.262809023709041,0.18215389361129625,0.2021185720143723,0.0,0.3627962818710059,0.22977804589087958,0.0,0.15888824878498,0.3302499535140491,0.0,0.4049884427556568,0.3766926451234955,0.32628341562354757,0.2284316278562551,0.21319385786473688
Augeas,0.0,0.28210793616653757,0.7927699585729924,0.2725704467466088,0.38679167681518306,0.4122106890374652,0.40934242334902254,0.41095309466103813,0.3258571743714357,0.0,0.7425859540584905,0.38492931518610424,0.35306496319549496,0.32189668944091604,0.3827557711782206,0.37712529772964065,0.30080751931768596,0.4011436341773525,0.0,0.37996494054145014,0.7879230095333177,0.18228129694264644,0.45060643538844186,0.0,0.33150469957980333,0.3243161715201736,0.6007867222762054,0.3955521130698849,0.2569886463321609,0.28948356000780995,0.316573181788348,0.38112393165775843,0.36703409409171284,0.316326238177797,0.3729061796971145,0.3305573817679723,0.31285449921615427,0.3391181150417496,0.2453537437573129,0.3546556730390327,0.3867373775466214,0.2480146973294119,0.7370338579143672,0.2786642550955829,0.2679424647463146,0.2590009174691051,0.33825702037548167,0.4446968796487845,0.4017547414488317,0.2744555941458583,0.3589792575659937,0.39367714385421043,0.47842749155031794,0.22938144069975488,0.419079229286758,0.2972648216865935,0.5367575803598819,0.35341101598133523,0.1930507959084896,0.2889812638895113,0.1879856904492524,0.5850080058201025,0.36803697080786796,0.32459162541286674,0.41643425601907436,0.41833813242732043,0.42822634295116546,1.0,0.6777530949885475,0.30897845200430085,0.2698880597272684,0.35086074912302473,0.38208327776211076,0.3403385656903531,0.45824600242109476,0.25636578820164113,0.22802941447304861,0.21929667302670697,0.3844415048259612,0.41623999515948396,0.2682430828921872,0.2706956759583271,0.3331028353084217,0.35902493714648054,0.2649334505269355,0.3031874307152934,0.15740358360181259,0.3058678306611219,0.0,0.6750886755587687,0.30927457062316016,0.0,0.1681400039554208,0.18097382203298984,0.0,0.38324776402771854,0.39502310879077496,0.35342999209612114,0.4074098221346668,0.26984098109913746
Mother,0.0,0.2888784403192482,0.4475817739384419,0.3556095885034667,0.369144059187783,0.8739791549989292,0.3030711593559739,0.36203872181801733,0.4475066629476337,0.0,0.41637694339608694,0.3782461259822592,0.4629770901563232,0.34899579060188624,0.42334970945908956,0.40334230470912785,0.5002514799378452,0.33919905043577014,0.0,0.24742999891923417,0.2801082522791324,0.5146219132760869,0.5114306289507489,0.0,0.4971093710878543,0.40730443409224026,0.5188178376872917,0.40279533683824187,0.42803138392085055,0.2922749545055597,0.3535900122906396,0.3971026181981957,0.3458589726046533,0.45630484604189675,0.2897499237847629,0.6625978495316097,0.24643792017511118,0.24852602387890238,0.40013889178828055,0.47573296127494424,0.4372297297371825,0.2998753042147227,0.5307160993060349,0.29857903574871614,0.22027501219059678,0.25870684631409996,0.547539190435518,0.5268603740491148,0.42818404908249397,0.2637113912118544,0.41217416561695996,0.4325807994377893,0.4893252362141893,0.27951066872144453,0.4207274078692805,0.3377572754207127,0.5127182355114775,0.8547819844129152,0.18455218624964478,0.47655541354610736,0.20280393419358644,0.29583799779904724,0.5588568862277382,0.3235230847623037,0.6532105613668511,0.48687407317235853,0.38969156805692595,0.5572146823593916,1.0,0.35430570606952166,0.32928441670132513,0.5157064543274629,0.4162794292540721,0.5314209161766208,0.3893616601954548,0.4809264187675632,0.2584086898742972,0.3450181882593524,0.4306883443657717,0.838084177379411,0.4637960301281576,0.6211793646437364,0.26475989052820587,0.6573374881595548,0.19427897707679467,0.870054906508764,0.4947574344488284,0.36889483493058467,0.0,0.7270190590147472,0.21022067575203662,0.0,0.3010957642120986,0.27203243157638923,0.0,0.41188485951431014,0.30080257067913846,0.32010374964947846,0.273854412007608,0.17836886837669338
Jason,0.0,0.22188871008996633,0.3842445382653062,0.32134067567640306,0.43698927888511946,0.41470538455094413,0.3624934074069673,0.32734746301470125,0.456764448624213,0.0,0.32011814602063904,0.5519230066063467,0.39916534616484944,0.4019927172015079,0.2978855127361104,0.4495639698658648,0.5330832587427934,0.2651788989435637,0.0,0.5525439005059906,0.2125579469398841,0.41206116570093915,0.46795058124012995,0.0,0.18616459888050926,0.15760380709098853,0.4640944562404473,0.30445550899700613,0.2129355230239411,0.4071013812305382,0.44250424535769894,0.3509267349651083,0.5312540916961591,0.38530166993363174,0.26209073103919706,0.3938802495509049,0.3904689896342135,0.30519618330541093,0.3395978430182261,0.37528791578041737,0.47395227236193066,0.28795689519864176,0.21380213727463562,0.0,0.3188587181689994,0.24841306545697978,0.25553502057873806,0.5289669306312187,0.4762174399963765,0.5891078308330134,0.2650337380047115,0.41866981205239556,0.24876000462810147,0.19176461199768213,0.34081515739304435,0.24412474628111577,0.48773948639967374,0.540701498502866,0.21066977688432942,0.21804396819225327,0.15651431344639397,0.23668147371576925,0.5776215884745483,0.2628741721044426,0.40035530194494523,0.3791458754242946,0.5266493944582166,0.5066727075425285,0.5150744833432417,1.0,0.3387485769306072,0.4007330426097988,0.4999494593430555,0.2647424343490125,0.41690895301682834,0.24908402354233547,0.0,0.3146724848703831,0.45497945169159754,0.35871496697281885,0.42470733406315764,0.4023599782333285,0.5234119136839029,0.5173829274035895,0.22370816830659582,0.5519422075103905,0.19149747630363176,0.26827616449065206,0.0,0.40248752164579765,0.1884401320762258,0.0,0.0,0.1524764626635252,0.0,0.3345161667756105,0.24364710459768038,0.5539577242755122,0.23458546290258195,0.21622891382591372
Poseidon,0.23484462043321672,0.30136789254340585,0.30740232796157274,0.26635383559922204,0.24494754646366365,0.30849267754206156,0.28503775869529996,0.2575146707806305,0.26268380075397213,0.2769821706054365,0.381086166903963,0.34665816189164855,0.3139369003571102,0.24893218722483174,0.20978463081105364,0.26148914299123344,0.31231754652862354,0.3192407497331516,0.31923894491193044,0.3272465326456049,0.3558130609877182,0.1701972158495344,0.31705913892267484,0.2503366147538654,0.2403935447736126,0.15005550511697974,0.30101824929012716,0.2550765956458486,0.2707070939641602,0.18311789468282164,0.29434334786227373,0.2934043939701565,0.23930440521396487,0.1684117779559487,0.31538506013883494,0.3076887408492783,0.23206181850635413,0.26167810995846075,0.2790238030484916,0.2561143958775117,0.32317000452501815,0.3280960472736136,0.300625242243429,0.23153059563720954,0.3437820941025724,0.2841665824655341,0.29800173891792936,0.33411671577955715,0.34511553075288415,0.30980792214964215,0.24206000079237883,0.3311885128390095,0.234967118836568,0.2916430671487084,0.33643754489532124,0.24910079758661538,0.29046433076770917,0.3561390987042833,0.2674956480984024,0.3329503906747285,0.22330860213042786,0.2206368812337343,0.3182195048081548,0.2737531173990306,0.2535884804273142,0.3069920749209406,0.31261706135726897,0.3503884152360467,0.30051805557713346,0.22465751254272218,1.0,0.35200953395225426,0.31631452843170854,0.27161732675589306,0.2606064859470298,0.3018623066720163,0.21720872131580107,0.32911310716495934,0.25457408177385316,0.265014538869611,0.21567052833034212,0.3294325055805086,0.35497044778319553,0.3114476819478793,0.27370124887393715,0.36365381891693155,0.24144488209969994,0.24367298740660193,0.3436518917420205,0.20326023530595905,0.3787813419753458,0.3205088719348296,0.3240395781030793,0.3088816840870276,0.3239320530616433,0.20777971931175848,0.33586236443522177,0.21985941735069855,0.267202527196082,0.30509055973950616
